#Datos para dt = 0.05. Método RK4
t			v
37.650	15.05639
37.700	15.05899
37.750	15.06159
37.800	15.06418
37.850	15.06676
37.900	15.06933
37.950	15.07190
38.000	15.07445
38.050	15.07700
38.100	15.07953
38.150	15.08206
38.200	15.08458
38.250	15.08709
38.300	15.08959
38.350	15.09209
38.400	15.09457
38.450	15.09705
38.500	15.09952
38.550	15.10198
38.600	15.10443
38.650	15.10687
38.700	15.10930
38.750	15.11173
38.800	15.11415
38.850	15.11656
38.900	15.11896
38.950	15.12135
39.000	15.12373
39.050	15.12611
39.100	15.12848
39.150	15.13084
39.200	15.13319
39.250	15.13554
39.300	15.13787
39.350	15.14020
39.400	15.14252
39.450	15.14483
39.500	15.14714
39.550	15.14943
39.600	15.15172
39.650	15.15400
39.700	15.15627
39.750	15.15854
39.800	15.16080
39.850	15.16305
39.900	15.16529
39.950	15.16752
40.000	15.16975
40.050	15.17197
40.100	15.17418
40.150	15.17638
40.200	15.17858
40.250	15.18077
40.300	15.18295
40.350	15.18512
40.400	15.18729
40.450	15.18945
40.500	15.19160
40.550	15.19374
40.600	15.19588
40.650	15.19801
40.700	15.20013
40.750	15.20224
40.800	15.20435
40.850	15.20645
40.900	15.20854
40.950	15.21063
41.000	15.21271
41.050	15.21478
41.100	15.21685
41.150	15.21890
41.200	15.22095
41.250	15.22300
41.300	15.22503
41.350	15.22706
41.400	15.22908
41.450	15.23110
41.500	15.23311
41.550	15.23511
41.600	15.23711
41.650	15.23909
41.700	15.24107
41.750	15.24305
41.800	15.24502
41.850	15.24698
41.900	15.24893
41.950	15.25088
42.000	15.25282
42.050	15.25476
42.100	15.25668
42.150	15.25860
42.200	15.26052
42.250	15.26243
42.300	15.26433
42.350	15.26622
42.400	15.26811
42.450	15.26999
42.500	15.27187
42.550	15.27374
42.600	15.27560
42.650	15.27746
42.700	15.27931
42.750	15.28115
42.800	15.28299
42.850	15.28482
42.900	15.28664
42.950	15.28846
43.000	15.29027
43.050	15.29208
43.100	15.29388
43.150	15.29567
43.200	15.29746
43.250	15.29924
43.300	15.30102
43.350	15.30279
43.400	15.30455
43.450	15.30631
43.500	15.30806
43.550	15.30980
43.600	15.31154
43.650	15.31328
43.700	15.31500
43.750	15.31672
43.800	15.31844
43.850	15.32015
43.900	15.32185
43.950	15.32355
44.000	15.32524
44.050	15.32693
44.100	15.32861
44.150	15.33028
44.200	15.33195
44.250	15.33362
44.300	15.33527
44.350	15.33693
44.400	15.33857
44.450	15.34021
44.500	15.34185
44.550	15.34348
44.600	15.34510
44.650	15.34672
44.700	15.34833
44.750	15.34994
44.800	15.35154
44.850	15.35314
44.900	15.35473
44.950	15.35631
45.000	15.35789
45.050	15.35947
45.100	15.36104
45.150	15.36260
45.200	15.36416
45.250	15.36571
45.300	15.36726
45.350	15.36880
45.400	15.37034
45.450	15.37187
45.500	15.37340
45.550	15.37492
45.600	15.37644
45.650	15.37795
45.700	15.37945
45.750	15.38095
45.800	15.38245
45.850	15.38394
45.900	15.38543
45.950	15.38691
46.000	15.38838
46.050	15.38985
46.100	15.39132
46.150	15.39278
46.200	15.39423
46.250	15.39568
46.300	15.39713
46.350	15.39857
46.400	15.40000
46.450	15.40143
46.500	15.40286
46.550	15.40428
46.600	15.40570
46.650	15.40711
46.700	15.40851
46.750	15.40991
46.800	15.41131
46.850	15.41270
46.900	15.41409
46.950	15.41547
47.000	15.41685
47.050	15.41822
47.100	15.41959
47.150	15.42095
47.200	15.42231
47.250	15.42367
47.300	15.42502
47.350	15.42636
47.400	15.42770
47.450	15.42904
47.500	15.43037
47.550	15.43169
47.600	15.43302
47.650	15.43433
47.700	15.43565
47.750	15.43695
47.800	15.43826
47.850	15.43956
47.900	15.44085
47.950	15.44214
48.000	15.44343
48.050	15.44471
48.100	15.44599
48.150	15.44726
48.200	15.44853
48.250	15.44980
48.300	15.45106
48.350	15.45231
48.400	15.45356
48.450	15.45481
48.500	15.45605
48.550	15.45729
48.600	15.45853
48.650	15.45976
48.700	15.46098
48.750	15.46220
48.800	15.46342
48.850	15.46463
48.900	15.46584
48.950	15.46705
49.000	15.46825
49.050	15.46945
49.100	15.47064
49.150	15.47183
49.200	15.47301
49.250	15.47419
49.300	15.47537
49.350	15.47654
49.400	15.47771
49.450	15.47888
49.500	15.48004
49.550	15.48119
49.600	15.48235
49.650	15.48349
49.700	15.48464
49.750	15.48578
49.800	15.48692
49.850	15.48805
49.900	15.48918
49.950	15.49030
50.000	15.49143
50.050	15.49254
50.100	15.49366
50.150	15.49477
50.200	15.49587
50.250	15.49698
50.300	15.49807
50.350	15.49917
50.400	15.50026
50.450	15.50135
50.500	15.50243
50.550	15.50351
50.600	15.50459
50.650	15.50566
50.700	15.50673
50.750	15.50779
50.800	15.50886
50.850	15.50991
50.900	15.51097
50.950	15.51202
51.000	15.51307
51.050	15.51411
51.100	15.51515
51.150	15.51619
51.200	15.51722
51.250	15.51825
51.300	15.51927
51.350	15.52030
51.400	15.52132
51.450	15.52233
51.500	15.52334
51.550	15.52435
51.600	15.52536
51.650	15.52636
51.700	15.52736
51.750	15.52835
51.800	15.52934
51.850	15.53033
51.900	15.53131
51.950	15.53229
52.000	15.53327
52.050	15.53425
52.100	15.53522
52.150	15.53619
52.200	15.53715
52.250	15.53811
52.300	15.53907
52.350	15.54002
52.400	15.54098
52.450	15.54192
52.500	15.54287
52.550	15.54381
52.600	15.54475
52.650	15.54568
52.700	15.54662
52.750	15.54754
52.800	15.54847
52.850	15.54939
52.900	15.55031
52.950	15.55123
53.000	15.55214
53.050	15.55305
53.100	15.55396
53.150	15.55486
53.200	15.55576
53.250	15.55666
53.300	15.55755
53.350	15.55845
53.400	15.55933
53.450	15.56022
53.500	15.56110
53.550	15.56198
53.600	15.56286
53.650	15.56373
53.700	15.56460
53.750	15.56547
53.800	15.56633
53.850	15.56719
53.900	15.56805
53.950	15.56891
54.000	15.56976
54.050	15.57061
54.100	15.57146
54.150	15.57230
54.200	15.57314
54.250	15.57398
54.300	15.57481
54.350	15.57565
54.400	15.57648
54.450	15.57730
54.500	15.57813
54.550	15.57895
54.600	15.57977
54.650	15.58058
54.700	15.58139
54.750	15.58220
54.800	15.58301
54.850	15.58381
54.900	15.58462
54.950	15.58541
55.000	15.58621
55.050	15.58700
55.100	15.58779
55.150	15.58858
55.200	15.58937
55.250	15.59015
55.300	15.59093
55.350	15.59171
55.400	15.59248
55.450	15.59325
55.500	15.59402
55.550	15.59479
55.600	15.59555
55.650	15.59632
55.700	15.59707
55.750	15.59783
55.800	15.59858
55.850	15.59934
55.900	15.60008
55.950	15.60083
56.000	15.60157
56.050	15.60231
56.100	15.60305
56.150	15.60379
56.200	15.60452
56.250	15.60525
56.300	15.60598
56.350	15.60671
56.400	15.60743
56.450	15.60815
56.500	15.60887
56.550	15.60958
56.600	15.61030
56.650	15.61101
56.700	15.61172
56.750	15.61242
56.800	15.61313
56.850	15.61383
56.900	15.61453
56.950	15.61522
57.000	15.61592
57.050	15.61661
57.100	15.61730
57.150	15.61799
57.200	15.61867
57.250	15.61935
57.300	15.62003
57.350	15.62071
57.400	15.62139
57.450	15.62206
57.500	15.62273
57.550	15.62340
57.600	15.62406
57.650	15.62473
57.700	15.62539
57.750	15.62605
57.800	15.62671
57.850	15.62736
57.900	15.62801
57.950	15.62866
58.000	15.62931
58.050	15.62996
58.100	15.63060
58.150	15.63124
58.200	15.63188
58.250	15.63252
58.300	15.63315
58.350	15.63379
58.400	15.63442
58.450	15.63505
58.500	15.63567
58.550	15.63630
58.600	15.63692
58.650	15.63754
58.700	15.63816
58.750	15.63877
58.800	15.63939
58.850	15.64000
58.900	15.64061
58.950	15.64121
59.000	15.64182
59.050	15.64242
59.100	15.64302
59.150	15.64362
59.200	15.64422
59.250	15.64481
59.300	15.64541
59.350	15.64600
59.400	15.64659
59.450	15.64717
59.500	15.64776
59.550	15.64834
59.600	15.64892
59.650	15.64950
59.700	15.65008
59.750	15.65065
59.800	15.65123
59.850	15.65180
59.900	15.65237
59.950	15.65293
60.000	15.65350
60.050	15.65406
60.100	15.65462
60.150	15.65518
60.200	15.65574
60.250	15.65630
60.300	15.65685
60.350	15.65740
60.400	15.65795
60.450	15.65850
60.500	15.65904
60.550	15.65959
60.600	15.66013
60.650	15.66067
60.700	15.66121
60.750	15.66175
60.800	15.66228
60.850	15.66282
60.900	15.66335
60.950	15.66388
61.000	15.66440
61.050	15.66493
61.100	15.66545
61.150	15.66598
61.200	15.66650
61.250	15.66702
61.300	15.66753
61.350	15.66805
61.400	15.66856
61.450	15.66907
61.500	15.66958
61.550	15.67009
61.600	15.67060
61.650	15.67110
61.700	15.67161
61.750	15.67211
61.800	15.67261
61.850	15.67310
61.900	15.67360
61.950	15.67409
62.000	15.67459
62.050	15.67508
62.100	15.67557
62.150	15.67606
62.200	15.67654
62.250	15.67703
62.300	15.67751
62.350	15.67799
62.400	15.67847
62.450	15.67895
62.500	15.67942
62.550	15.67990
62.600	15.68037
62.650	15.68084
62.700	15.68131
62.750	15.68178
62.800	15.68225
62.850	15.68271
62.900	15.68317
62.950	15.68364
63.000	15.68410
63.050	15.68455
63.100	15.68501
63.150	15.68547
63.200	15.68592
63.250	15.68637
63.300	15.68682
63.350	15.68727
63.400	15.68772
63.450	15.68817
63.500	15.68861
63.550	15.68906
63.600	15.68950
63.650	15.68994
63.700	15.69038
63.750	15.69081
63.800	15.69125
63.850	15.69168
63.900	15.69211
63.950	15.69255
64.000	15.69298
64.050	15.69340
64.100	15.69383
64.150	15.69426
64.200	15.69468
64.250	15.69510
64.300	15.69552
64.350	15.69594
64.400	15.69636
64.450	15.69678
64.500	15.69719
64.550	15.69761
64.600	15.69802
64.650	15.69843
64.700	15.69884
64.750	15.69925
64.800	15.69965
64.850	15.70006
64.900	15.70046
64.950	15.70087
65.000	15.70127
65.050	15.70167
65.100	15.70207
65.150	15.70246
65.200	15.70286
65.250	15.70325
65.300	15.70365
65.350	15.70404
65.400	15.70443
65.450	15.70482
65.500	15.70520
65.550	15.70559
65.600	15.70598
65.650	15.70636
65.700	15.70674
65.750	15.70712
65.800	15.70750
65.850	15.70788
65.900	15.70826
65.950	15.70863
66.000	15.70901
66.050	15.70938
66.100	15.70975
66.150	15.71013
66.200	15.71049
66.250	15.71086
66.300	15.71123
66.350	15.71160
66.400	15.71196
66.450	15.71232
66.500	15.71269
66.550	15.71305
66.600	15.71341
66.650	15.71376
66.700	15.71412
66.750	15.71448
66.800	15.71483
66.850	15.71519
66.900	15.71554
66.950	15.71589
67.000	15.71624
67.050	15.71659
67.100	15.71693
67.150	15.71728
67.200	15.71763
67.250	15.71797
67.300	15.71831
67.350	15.71865
67.400	15.71899
67.450	15.71933
67.500	15.71967
67.550	15.72001
67.600	15.72034
67.650	15.72068
67.700	15.72101
67.750	15.72134
67.800	15.72168
67.850	15.72201
67.900	15.72234
67.950	15.72266
68.000	15.72299
68.050	15.72332
68.100	15.72364
68.150	15.72396
68.200	15.72429
68.250	15.72461
68.300	15.72493
68.350	15.72525
68.400	15.72556
68.450	15.72588
68.500	15.72620
68.550	15.72651
68.600	15.72682
68.650	15.72714
68.700	15.72745
68.750	15.72776
68.800	15.72807
68.850	15.72838
68.900	15.72868
68.950	15.72899
69.000	15.72929
69.050	15.72960
69.100	15.72990
69.150	15.73020
69.200	15.73050
69.250	15.73080
69.300	15.73110
69.350	15.73140
69.400	15.73170
69.450	15.73199
69.500	15.73229
69.550	15.73258
69.600	15.73287
69.650	15.73317
69.700	15.73346
69.750	15.73375
69.800	15.73403
69.850	15.73432
69.900	15.73461
69.950	15.73489
70.000	15.73518
70.050	15.73546
70.100	15.73575
70.150	15.73603
70.200	15.73631
70.250	15.73659
70.300	15.73687
70.350	15.73715
70.400	15.73742
70.450	15.73770
70.500	15.73797
70.550	15.73825
70.600	15.73852
70.650	15.73880
70.700	15.73907
70.750	15.73934
70.800	15.73961
70.850	15.73988
70.900	15.74014
70.950	15.74041
71.000	15.74068
71.050	15.74094
71.100	15.74121
71.150	15.74147
71.200	15.74173
71.250	15.74199
71.300	15.74225
71.350	15.74251
71.400	15.74277
71.450	15.74303
71.500	15.74329
71.550	15.74354
71.600	15.74380
71.650	15.74405
71.700	15.74431
71.750	15.74456
71.800	15.74481
71.850	15.74506
71.900	15.74531
71.950	15.74556
72.000	15.74581
72.050	15.74606
72.100	15.74630
72.150	15.74655
72.200	15.74679
72.250	15.74704
72.300	15.74728
72.350	15.74752
72.400	15.74777
72.450	15.74801
72.500	15.74825
72.550	15.74849
72.600	15.74872
72.650	15.74896
72.700	15.74920
72.750	15.74943
72.800	15.74967
72.850	15.74990
72.900	15.75014
72.950	15.75037
